Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3921883,SDGSUICIDE,COUNTRY,MOZ,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.5 [1.4-3.8],2.47478,1.43628,3.82508,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
3922173,SDGSUICIDE,COUNTRY,SYC,AFR,Africa,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.4 [8.2-15.1],12.44624,8.23772,15.08326,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
3923584,SDGSUICIDE,COUNTRY,KEN,AFR,Africa,YEAR,2002,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.2 [5.3-11.7],7.19793,5.30069,11.70269,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
3924685,SDGSUICIDE,COUNTRY,LVA,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS45-54,,,,,28.9,28.85,,,,2021-07-06T14:15:03Z,2019,2019-01-01,2019-12-31
3925440,SDGSUICIDE,REGION,SEAR,,,YEAR,2002,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.0 [10.3-15.4],13.03739,10.30766,15.41058,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
3925517,SDGSUICIDE,COUNTRY,GAB,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.6 [2.0-5.4],3.58159,2.01919,5.40449,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3925936,SDGSUICIDE,COUNTRY,MOZ,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS25-34,,,,,6.7,6.68,,,,2021-07-06T14:14:23Z,2019,2019-01-01,2019-12-31
3926710,SDGSUICIDE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.5 [8.6-19.3],13.51223,8.62667,19.27053,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
3927003,SDGSUICIDE,COUNTRY,GHA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.6 [5.5-12.6],8.62277,5.54879,12.58107,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
3927107,SDGSUICIDE,COUNTRY,FSM,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,31.5 [19.0-48.5],31.53128,19.00013,48.49765,,2025-01-10T10:52:31Z,2019,2019-01-01,2019-12-31
3927153,SDGSUICIDE,COUNTRY,NLD,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,19.5,19.54,,,,2021-07-06T14:16:24Z,2019,2019-01-01,2019-12-31
3927356,SDGSUICIDE,COUNTRY,RWA,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS55-64,,,,,21.5,21.54,,,,2021-07-06T14:15:28Z,2019,2019-01-01,2019-12-31
3927604,SDGSUICIDE,COUNTRY,VUT,WPR,Western Pacific,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.7 [9.8-24.1],15.72844,9.83976,24.14842,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3928093,SDGSUICIDE,COUNTRY,ERI,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.5 [8.4-23.1],13.53204,8.36013,23.13377,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3928423,SDGSUICIDE,COUNTRY,MUS,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,11.4 [9.4-13.3],11.40563,9.37486,13.3401,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
3928508,SDGSUICIDE,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.6 [3.0-6.6],4.58197,2.96631,6.57543,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
3929144,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.8 [0.5-1.2],0.76556,0.49618,1.23036,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
3929896,SDGSUICIDE,COUNTRY,BGR,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,14.2 [13.0-16.3],14.17071,12.96046,16.31753,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
3929988,SDGSUICIDE,COUNTRY,BOL,AMR,Americas,YEAR,2005,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.7 [4.4-11.8],7.73334,4.43846,11.77455,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
3931814,SDGSUICIDE,COUNTRY,SWZ,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,160.7,160.67,,,,2021-07-06T14:14:50Z,2019,2019-01-01,2019-12-31
3931828,SDGSUICIDE,COUNTRY,ZWE,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.3 [6.4-19.6],12.34936,6.41048,19.64398,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
3932107,SDGSUICIDE,COUNTRY,STP,AFR,Africa,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.5 [0.3-0.8],0.49864000000000003,0.2571,0.76484,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
3932563,SDGSUICIDE,COUNTRY,KOR,WPR,Western Pacific,YEAR,2009,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,24.7 [13.1-29.5],24.68145,13.06875,29.49625,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
3932863,SDGSUICIDE,COUNTRY,HTI,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.6 [4.4-13.9],8.59588,4.35305,13.873,,2025-01-10T10:52:31Z,2019,2019-01-01,2019-12-31
3933078,SDGSUICIDE,COUNTRY,KEN,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.5 [2.5-4.9],3.48972,2.45586,4.91485,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
3933837,SDGSUICIDE,COUNTRY,GNQ,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,13.6,13.56,,,,2021-07-06T14:14:59Z,2019,2019-01-01,2019-12-31
3934021,SDGSUICIDE,COUNTRY,HRV,EUR,Europe,YEAR,2007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,27.3 [24.8-30.8],27.27283,24.82231,30.84151,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
3934704,SDGSUICIDE,COUNTRY,MNG,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS25-34,,,,,33.5,33.54,,,,2021-07-06T14:14:22Z,2019,2019-01-01,2019-12-31
3935143,SDGSUICIDE,COUNTRY,SUR,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-19,,,,,15.2,15.25,,,,2021-07-16T09:26:03Z,2019,2019-01-01,2019-12-31
3935179,SDGSUICIDE,COUNTRY,FSM,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.3 [5.8-15.2],10.30256,5.79636,15.18544,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
3935264,SDGSUICIDE,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,5.9,5.89,,,,2021-07-06T14:14:31Z,2019,2019-01-01,2019-12-31
3935298,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.3 [2.8-6.8],4.33981,2.78344,6.7643,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
3936312,SDGSUICIDE,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS25-34,,,,,5.7,5.69,,,,2021-07-06T14:14:14Z,2019,2019-01-01,2019-12-31
3936354,SDGSUICIDE,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.9 [0.6-1.3],0.92162,0.60974,1.33057,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
3936422,SDGSUICIDE,COUNTRY,TCD,AFR,Africa,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.4 [3.9-12.9],7.37386,3.93584,12.85774,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3936879,SDGSUICIDE,COUNTRY,ECU,AMR,Americas,YEAR,2015,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.6 [10.7-14.6],12.58034,10.6912,14.60035,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
3937587,SDGSUICIDE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2004,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.9 [4.0-11.6],6.85887,3.96638,11.57653,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
3937890,SDGSUICIDE,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-24,,,,,2.6,2.57,,,,2021-07-06T14:13:52Z,2019,2019-01-01,2019-12-31
3938260,SDGSUICIDE,COUNTRY,TCD,AFR,Africa,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.4 [4.0-13.2],7.39589,4.03081,13.17281,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
3938542,SDGSUICIDE,COUNTRY,GNB,AFR,Africa,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.5 [6.0-16.4],10.50253,5.99095,16.38967,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
3938578,SDGSUICIDE,COUNTRY,ZMB,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.1 [1.8-4.6],3.07981,1.8045,4.56829,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3939303,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.5 [1.6-3.5],2.47394,1.60529,3.48536,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
3939381,SDGSUICIDE,COUNTRY,ITA,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.8 [6.3-7.1],6.76471,6.2614,7.09652,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
3940474,SDGSUICIDE,COUNTRY,JPN,WPR,Western Pacific,YEAR,2006,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,35.1 [33.8-35.7],35.06657,33.78354,35.71198,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
3940869,SDGSUICIDE,COUNTRY,GMB,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,8.9,8.91,,,,2021-07-16T09:31:25Z,2019,2019-01-01,2019-12-31
3941076,SDGSUICIDE,COUNTRY,VCT,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.5 [0.4-0.6],0.53052,0.42122,0.61466,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
3941351,SDGSUICIDE,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.0 [5.5-13.6],8.96917,5.53968,13.59256,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
3941391,SDGSUICIDE,COUNTRY,CHL,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.3 [11.1-13.3],12.29636,11.07806,13.33981,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
3941563,SDGSUICIDE,COUNTRY,MDA,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,14.9 [13.0-16.7],14.8717,13.02277,16.69467,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
3943202,SDGSUICIDE,COUNTRY,WSM,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,10.4,10.42,,,,2021-07-06T14:15:32Z,2019,2019-01-01,2019-12-31
3944214,SDGSUICIDE,COUNTRY,GRC,EUR,Europe,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.3 [6.1-8.7],7.32174,6.12834,8.65003,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
3944853,SDGSUICIDE,COUNTRY,PRT,EUR,Europe,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,22.2 [19.5-25.0],22.24053,19.52427,25.0163,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
3945664,SDGSUICIDE,COUNTRY,DZA,AFR,Africa,YEAR,2017,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.4 [0.7-2.2],1.43916,0.72535,2.22541,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
3946389,SDGSUICIDE,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2018,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.2 [5.5-14.3],9.18044,5.51089,14.28409,,2025-01-10T10:52:31Z,2018,2018-01-01,2018-12-31
3946866,SDGSUICIDE,COUNTRY,AUT,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,16.3 [14.6-17.9],16.27586,14.60576,17.94585,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
3947135,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2005,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.1 [4.1-9.3],6.1202,4.09807,9.30044,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
3947365,SDGSUICIDE,COUNTRY,URY,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS35-44,,,,,24,24.01,,,,2021-07-06T14:14:52Z,2019,2019-01-01,2019-12-31
3947511,SDGSUICIDE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.6 [6.0-14.4],9.63566,6.01162,14.36671,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3948216,SDGSUICIDE,COUNTRY,FJI,WPR,Western Pacific,YEAR,2018,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.1 [3.7-9.1],6.0634,3.65081,9.13939,,2025-01-10T10:52:31Z,2018,2018-01-01,2018-12-31
3948658,SDGSUICIDE,COUNTRY,VCT,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.6 [4.5-6.8],5.5991,4.5409,6.76757,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
3948867,SDGSUICIDE,COUNTRY,NLD,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.1 [7.0-9.1],8.09445,6.98817,9.0954,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
3949052,SDGSUICIDE,COUNTRY,SEN,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS30-49,,,,,7.4,7.43,,,,2021-07-16T09:31:33Z,2019,2019-01-01,2019-12-31
3949289,SDGSUICIDE,COUNTRY,HRV,EUR,Europe,YEAR,2006,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.0 [8.9-11.5],10.00847,8.89023,11.46598,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
3949731,SDGSUICIDE,COUNTRY,ARM,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS30-49,,,,,2.7,2.71,,,,2021-07-16T09:31:20Z,2019,2019-01-01,2019-12-31
3950492,SDGSUICIDE,COUNTRY,GUY,AMR,Americas,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.4 [7.2-14.0],10.35162,7.2407,14.02242,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3950776,SDGSUICIDE,COUNTRY,AUT,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,16.6 [14.8-18.4],16.58685,14.7785,18.37908,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
3950822,SDGSUICIDE,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-24,,,,,2.9,2.93,,,,2021-07-06T14:13:56Z,2019,2019-01-01,2019-12-31
3950968,SDGSUICIDE,COUNTRY,SLB,WPR,Western Pacific,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,20.0 [10.5-31.2],19.98336,10.52131,31.16675,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
3951066,SDGSUICIDE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.7 [2.5-5.4],3.72001,2.50928,5.3787,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
3951537,SDGSUICIDE,COUNTRY,SWZ,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,168,168.01,,,,2021-07-06T14:15:11Z,2019,2019-01-01,2019-12-31
3952131,SDGSUICIDE,COUNTRY,FRA,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,18.0 [16.0-19.5],18.03096,15.97705,19.5074,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
3952263,SDGSUICIDE,COUNTRY,GUY,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,29.7 [23.7-36.0],29.74205,23.74206,35.9601,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3952278,SDGSUICIDE,COUNTRY,BRN,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS75-84,,,,,0,0,,,,2021-07-06T14:15:55Z,2019,2019-01-01,2019-12-31
3953762,SDGSUICIDE,COUNTRY,BEN,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.4 [4.4-11.4],7.42161,4.37695,11.42381,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
3954043,SDGSUICIDE,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.2,1.16,,,,2021-07-16T09:25:57Z,2019,2019-01-01,2019-12-31
3954500,SDGSUICIDE,COUNTRY,VEN,AMR,Americas,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.0 [1.4-2.7],2.02088,1.42508,2.71201,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3955195,SDGSUICIDE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.2 [2.8-9.6],5.18101,2.84138,9.58645,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
3955488,SDGSUICIDE,COUNTRY,ROU,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.7 [3.2-4.1],3.66612,3.17738,4.13375,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
3956873,SDGSUICIDE,COUNTRY,DNK,EUR,Europe,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,15.3,15.31,,,,2021-07-16T09:31:23Z,2019,2019-01-01,2019-12-31
3957145,SDGSUICIDE,COUNTRY,USA,AMR,Americas,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,19.8 [18.9-20.1],19.83993,18.89856,20.10847,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
3958841,SDGSUICIDE,COUNTRY,ERI,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.6 [4.0-11.1],6.61916,3.95655,11.06745,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
3959072,SDGSUICIDE,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,1.1,1.07,,,,2021-07-06T14:14:41Z,2019,2019-01-01,2019-12-31
3959548,SDGSUICIDE,COUNTRY,PRY,AMR,Americas,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.0 [5.1-11.7],8.01144,5.06698,11.74458,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3960539,SDGSUICIDE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.4 [6.1-15.7],10.35958,6.14174,15.66406,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
3960651,SDGSUICIDE,COUNTRY,UKR,EUR,Europe,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,45.5 [40.0-49.2],45.54524,39.9957,49.24213,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
3960843,SDGSUICIDE,COUNTRY,LCA,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.2 [1.0-1.5],1.1885,0.95862,1.47334,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
3962429,SDGSUICIDE,COUNTRY,LTU,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS30-49,,,,,29.4,29.4,,,,2021-07-16T09:31:29Z,2019,2019-01-01,2019-12-31
3962832,SDGSUICIDE,COUNTRY,GBR,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS55-64,,,,,11.2,11.15,,,,2021-07-06T14:15:19Z,2019,2019-01-01,2019-12-31
3963100,SDGSUICIDE,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,16.9 [15.6-17.9],16.88046,15.55204,17.88385,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
3963405,SDGSUICIDE,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.5 [2.2-5.3],3.51583,2.17597,5.30861,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
3963445,SDGSUICIDE,COUNTRY,CHE,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,14.4 [12.5-16.2],14.40023,12.48816,16.22793,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
3963829,SDGSUICIDE,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,4.8,4.81,,,,2021-07-06T14:14:50Z,2019,2019-01-01,2019-12-31
3963937,SDGSUICIDE,COUNTRY,NAM,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,53.8,53.85,,,,2021-07-06T14:15:06Z,2019,2019-01-01,2019-12-31
3964146,SDGSUICIDE,COUNTRY,LUX,EUR,Europe,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.1 [10.0-14.5],12.12651,9.97868,14.53801,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
3964658,SDGSUICIDE,COUNTRY,GAB,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,416,416,,,,2021-07-06T14:16:18Z,2019,2019-01-01,2019-12-31
3965823,SDGSUICIDE,COUNTRY,NGA,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.9 [3.1-6.7],4.93606,3.1094,6.74147,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
3966851,SDGSUICIDE,REGION,AFR,,,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.3 [7.0-14.6],10.33158,6.96773,14.57323,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
3967035,SDGSUICIDE,COUNTRY,VEN,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS30-49,,,,,2.5,2.51,,,,2021-07-16T09:31:36Z,2019,2019-01-01,2019-12-31
3967077,SDGSUICIDE,COUNTRY,KEN,AFR,Africa,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.6 [4.7-11.1],6.58239,4.71216,11.12048,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
